clustering_method,pca_n_components,num_clusters,standardize,sum_cluster_values,all_cluster_values,accuracy_total,accuracy_Type_A,accuracy_Type_B,accuracy_Type_C,accuracy_Type_D,accuracy_Type_E,accuracy_Type_F,accuracy_Type_G,accuracy_Type_H,accuracy_Type_J
kmeans,4,85,True,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,20,92,True,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,4,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,10,85,True,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,3,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,4,92,True,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,5,92,True,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,3,92,True,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,3,85,True,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,5,92,False,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,5,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,2,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,2,92,False,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,False,92,False,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,False,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,10,85,False,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,10,92,False,1949,7520,0.2591755319148936,0.000689655172413793,0.0,0.9472502805836139,0.15250544662309368,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,5,85,True,1949,7520,0.2591755319148936,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.3333333333333333,0.058823529411764705,0.0,0.0007204610951008645
kmeans,4,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,72,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,78,True,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,78,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,72,False,1945,7520,0.2586436170212766,0.0,0.0,0.9472502805836139,0.1532316630355846,0.21287128712871287,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,67,False,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,67,True,1943,7520,0.25837765957446807,0.0,0.0,0.9472502805836139,0.1532316630355846,0.20297029702970298,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,10,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,3,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,False,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,20,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,2,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,61,True,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,4,61,False,1940,7520,0.2579787234042553,0.0,0.0,0.9472502805836139,0.1532316630355846,0.18811881188118812,0.16666666666666666,0.0,0.0,0.0007204610951008645
kmeans,5,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,10,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,False,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,20,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,4,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,20,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,2,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,3,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,5,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,2,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,4,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,3,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,False,57,True,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,10,57,False,1935,7520,0.25731382978723405,0.0,0.0,0.9472502805836139,0.1532316630355846,0.16831683168316833,0.16666666666666666,0.0,0.0,0.0
kmeans,2,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,5,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,4,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,10,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,3,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,False,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,4,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,5,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,20,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,2,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,3,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,10,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,False,52,False,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,20,52,True,1893,7520,0.25172872340425534,0.0,0.0,0.9988776655443322,0.06318082788671024,0.1188118811881188,0.16666666666666666,0.0,0.0,0.0
kmeans,20,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,10,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,5,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,4,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,False,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,10,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,5,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,20,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,4,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,2,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,3,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,False,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,2,48,False,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,3,48,True,1882,7520,0.2502659574468085,0.0,0.0,0.9988776655443322,0.05737109658678286,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,3,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,2,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,20,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,5,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,10,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,False,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,3,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,4,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,False,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,20,45,False,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,10,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,2,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,5,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,4,45,True,1881,7520,0.25013297872340423,0.0,0.0,0.9988776655443322,0.05664488017429194,0.10396039603960396,0.16666666666666666,0.0,0.0,0.0
kmeans,20,41,False,1878,7520,0.24973404255319148,0.0,0.0,0.9988776655443322,0.05374001452432825,0.10891089108910891,0.16666666666666666,0.0,0.0,0.0
kmeans,2,41,False,1878,7520,0.24973404255319148,0.0,0.0,0.9988776655443322,0.05374001452432825,0.10891089108910891,0.16666666666666666,0.0,0.0,0.0
