clustering_method,pca_n_components,num_clusters,standardize,sum_cluster_values,all_cluster_values,accuracy_total,accuracy_Type_A,accuracy_Type_B,accuracy_Type_C,accuracy_Type_D,accuracy_Type_E,accuracy_Type_F,accuracy_Type_G,accuracy_Type_H,accuracy_Type_J
gmm,2,41,False,3774,7520,0.5018617021276596,0.8434482758620689,0.0,0.43546576879910215,0.5976761074800291,0.024752475247524754,0.0,0.0,0.27611940298507465,0.6556195965417867
gmm,20,78,False,3774,7520,0.5018617021276596,0.7620689655172413,0.026292725679228746,0.4163860830527497,0.635439360929557,0.20297029702970298,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,5,57,True,3773,7520,0.5017287234042553,0.8889655172413793,0.0,0.5039281705948373,0.5156136528685549,0.24752475247524752,0.08333333333333333,0.0,0.2835820895522388,0.5670028818443804
gmm,2,38,False,3773,7520,0.5017287234042553,0.8434482758620689,0.0,0.43546576879910215,0.6005809731299927,0.0,0.0,0.0,0.27611940298507465,0.6556195965417867
gmm,2,35,False,3772,7520,0.5015957446808511,0.8434482758620689,0.0,0.43041526374859707,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.6556195965417867
gmm,2,32,False,3772,7520,0.5015957446808511,0.8434482758620689,0.0,0.43041526374859707,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.6556195965417867
gmm,2,30,False,3772,7520,0.5015957446808511,0.8434482758620689,0.0,0.43041526374859707,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.6556195965417867
gmm,5,61,True,3771,7520,0.5014627659574468,0.8889655172413793,0.0,0.500561167227834,0.5025417574437182,0.3465346534653465,0.08333333333333333,0.0,0.2835820895522388,0.5684438040345822
gmm,5,100,False,3771,7520,0.5014627659574468,0.8993103448275862,0.0017528483786152498,0.42536475869809204,0.5163398692810458,0.19801980198019803,0.0,0.0,0.21641791044776118,0.6678674351585014
gmm,20,72,False,3770,7520,0.5013297872340425,0.7620689655172413,0.026292725679228746,0.4163860830527497,0.6325344952795933,0.20297029702970298,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,10,52,False,3770,7520,0.5013297872340425,0.9441379310344827,0.0,0.3793490460157127,0.5715323166303559,0.1782178217821782,0.0,0.0,0.29850746268656714,0.6210374639769453
gmm,4,85,False,3770,7520,0.5013297872340425,0.9020689655172414,0.0,0.38496071829405165,0.5773420479302832,0.16831683168316833,0.0,0.0,0.21641791044776118,0.6613832853025937
gmm,3,85,True,3768,7520,0.5010638297872341,0.9124137931034483,0.0,0.40235690235690236,0.5962236746550472,0.21782178217821782,0.16666666666666666,0.0,0.03731343283582089,0.6167146974063401
gmm,4,45,True,3768,7520,0.5010638297872341,0.7179310344827586,0.39176161262050835,0.41358024691358025,0.6085693536673928,0.297029702970297,0.25,0.0,0.014925373134328358,0.4610951008645533
gmm,4,78,False,3767,7520,0.5009308510638298,0.9020689655172414,0.0,0.4102132435465769,0.5424836601307189,0.16831683168316833,0.0,0.0,0.21641791044776118,0.6613832853025937
gmm,3,100,False,3767,7520,0.5009308510638298,0.44620689655172413,0.7055214723926381,0.35129068462401797,0.5468409586056645,0.11386138613861387,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,3,92,False,3767,7520,0.5009308510638298,0.44620689655172413,0.7055214723926381,0.35129068462401797,0.5468409586056645,0.11386138613861387,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,5,92,False,3766,7520,0.5007978723404255,0.8993103448275862,0.0017528483786152498,0.43097643097643096,0.5068990559186638,0.18811881188118812,0.0,0.0,0.21641791044776118,0.6678674351585014
gmm,4,85,True,3763,7520,0.5003989361702128,0.7275862068965517,0.3549517966695881,0.4225589225589226,0.5548293391430646,0.3613861386138614,0.08333333333333333,0.0,0.03731343283582089,0.5093659942363112
gmm,20,67,False,3762,7520,0.5002659574468085,0.7620689655172413,0.026292725679228746,0.42312008978675647,0.6194625998547567,0.19306930693069307,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,3,72,True,3762,7520,0.5002659574468085,0.9124137931034483,0.0,0.3984287317620651,0.5918663761801016,0.25742574257425743,0.08333333333333333,0.0,0.03731343283582089,0.6167146974063401
gmm,5,52,True,3762,7520,0.5002659574468085,0.8889655172413793,0.0,0.4287317620650954,0.5969498910675382,0.2376237623762376,0.08333333333333333,0.0,0.3805970149253731,0.5670028818443804
gmm,20,61,False,3761,7520,0.5001329787234042,0.7620689655172413,0.026292725679228746,0.42312008978675647,0.6310820624546115,0.10891089108910891,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,20,57,False,3761,7520,0.5001329787234042,0.7620689655172413,0.026292725679228746,0.42312008978675647,0.6310820624546115,0.10891089108910891,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,5,85,False,3761,7520,0.5001329787234042,0.8993103448275862,0.0017528483786152498,0.42480359147025815,0.5105301379811183,0.19306930693069307,0.0,0.0,0.21641791044776118,0.6678674351585014
gmm,3,85,False,3760,7520,0.5,0.44620689655172413,0.7055214723926381,0.36307519640852975,0.5265068990559186,0.11386138613861387,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,10,48,False,3759,7520,0.49986702127659577,0.9441379310344827,0.0,0.38215488215488214,0.5599128540305011,0.1782178217821782,0.0,0.0,0.29850746268656714,0.6210374639769453
